instant_hourly,dteday,season_hourly,yr_hourly,mnth_hourly,hr,holiday_hourly,weekday_hourly,workingday_hourly,weathersit_hourly,temp_hourly,atemp_hourly,hum_hourly,windspeed_hourly,casual_hourly,registered_hourly,cnt_hourly,instant_daily,season_daily,yr_daily,mnth_daily,holiday_daily,weekday_daily,workingday_daily,weathersit_daily,temp_daily,atemp_daily,hum_daily,windspeed_daily,casual_daily,registered_daily,cnt_daily,recency
4268,2011-07-01,3,0,7,17,0,5,1,1,0.82,0.697,0.21,0.194,99,362,461,182,3,0,7,0,5,1,1,0.7225,0.652162,0.39625,0.102608,1246,4116,5362,549
4269,2011-07-01,3,0,7,18,0,5,1,1,0.8,0.6818,0.24,0.2537,98,324,422,182,3,0,7,0,5,1,1,0.7225,0.652162,0.39625,0.102608,1246,4116,5362,549
4270,2011-07-01,3,0,7,19,0,5,1,1,0.78,0.6667,0.25,0.194,80,238,318,182,3,0,7,0,5,1,1,0.7225,0.652162,0.39625,0.102608,1246,4116,5362,549
4271,2011-07-01,3,0,7,20,0,5,1,1,0.72,0.6515,0.42,0.2239,84,185,269,182,3,0,7,0,5,1,1,0.7225,0.652162,0.39625,0.102608,1246,4116,5362,549
4272,2011-07-01,3,0,7,21,0,5,1,1,0.7,0.6364,0.45,0.194,69,149,218,182,3,0,7,0,5,1,1,0.7225,0.652162,0.39625,0.102608,1246,4116,5362,549
4273,2011-07-01,3,0,7,22,0,5,1,1,0.7,0.6364,0.42,0.0,49,173,222,182,3,0,7,0,5,1,1,0.7225,0.652162,0.39625,0.102608,1246,4116,5362,549
4274,2011-07-01,3,0,7,23,0,5,1,1,0.68,0.6364,0.47,0.0896,44,96,140,182,3,0,7,0,5,1,1,0.7225,0.652162,0.39625,0.102608,1246,4116,5362,549
4275,2011-07-02,3,0,7,0,0,6,0,1,0.68,0.6364,0.47,0.0896,31,84,115,183,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.115062,2204,2915,5119,548
4276,2011-07-02,3,0,7,1,0,6,0,1,0.66,0.6212,0.54,0.0,20,58,78,183,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.115062,2204,2915,5119,548
4277,2011-07-02,3,0,7,2,0,6,0,1,0.64,0.6212,0.53,0.0,9,43,52,183,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.115062,2204,2915,5119,548
4278,2011-07-02,3,0,7,3,0,6,0,1,0.64,0.6212,0.53,0.0,5,21,26,183,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.115062,2204,2915,5119,548
4279,2011-07-02,3,0,7,4,0,6,0,1,0.62,0.6061,0.61,0.0,3,8,11,183,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.115062,2204,2915,5119,548
4280,2011-07-02,3,0,7,5,0,6,0,1,0.58,0.5455,0.73,0.1045,1,13,14,183,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.115062,2204,2915,5119,548
4281,2011-07-02,3,0,7,6,0,6,0,1,0.62,0.6061,0.69,0.1045,11,21,32,183,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.115062,2204,2915,5119,548
4282,2011-07-02,3,0,7,7,0,6,0,1,0.64,0.6061,0.65,0.0,10,35,45,183,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.115062,2204,2915,5119,548
4283,2011-07-02,3,0,7,8,0,6,0,1,0.68,0.6364,0.57,0.0,38,94,132,183,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.115062,2204,2915,5119,548
4284,2011-07-02,3,0,7,9,0,6,0,1,0.74,0.6667,0.51,0.0896,55,124,179,183,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.115062,2204,2915,5119,548
4285,2011-07-02,3,0,7,10,0,6,0,1,0.8,0.7121,0.36,0.0,103,168,271,183,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.115062,2204,2915,5119,548
4286,2011-07-02,3,0,7,11,0,6,0,1,0.8,0.7121,0.36,0.0896,144,213,357,183,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.115062,2204,2915,5119,548
4287,2011-07-02,3,0,7,12,0,6,0,1,0.82,0.7121,0.3,0.1343,142,232,374,183,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.115062,2204,2915,5119,548
4288,2011-07-02,3,0,7,13,0,6,0,1,0.82,0.7121,0.3,0.1045,178,226,404,183,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.115062,2204,2915,5119,548
4289,2011-07-02,3,0,7,14,0,6,0,1,0.84,0.7121,0.2,0.0,177,215,392,183,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.115062,2204,2915,5119,548
4290,2011-07-02,3,0,7,15,0,6,0,1,0.86,0.7273,0.19,0.1642,168,163,331,183,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.115062,2204,2915,5119,548
4291,2011-07-02,3,0,7,16,0,6,0,1,0.88,0.7424,0.22,0.2239,206,192,398,183,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.115062,2204,2915,5119,548
4292,2011-07-02,3,0,7,17,0,6,0,1,0.84,0.7273,0.3,0.2239,179,170,349,183,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.115062,2204,2915,5119,548
4293,2011-07-02,3,0,7,18,0,6,0,1,0.82,0.7121,0.3,0.2836,193,190,383,183,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.115062,2204,2915,5119,548
4294,2011-07-02,3,0,7,19,0,6,0,1,0.8,0.697,0.33,0.2239,156,149,305,183,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.115062,2204,2915,5119,548
4295,2011-07-02,3,0,7,20,0,6,0,1,0.76,0.6818,0.45,0.2836,136,148,284,183,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.115062,2204,2915,5119,548
4296,2011-07-02,3,0,7,21,0,6,0,1,0.74,0.6667,0.48,0.194,95,137,232,183,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.115062,2204,2915,5119,548
4297,2011-07-02,3,0,7,22,0,6,0,1,0.72,0.6667,0.51,0.1642,78,123,201,183,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.115062,2204,2915,5119,548
4298,2011-07-02,3,0,7,23,0,6,0,1,0.72,0.6667,0.54,0.2836,66,88,154,183,3,0,7,0,6,0,1,0.738333,0.667308,0.444583,0.115062,2204,2915,5119,548
4299,2011-07-03,3,0,7,0,0,0,0,1,0.7,0.6515,0.58,0.2239,47,97,144,184,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,2282,2367,4649,547
4300,2011-07-03,3,0,7,1,0,0,0,2,0.7,0.6515,0.61,0.1642,23,55,78,184,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,2282,2367,4649,547
4301,2011-07-03,3,0,7,2,0,0,0,1,0.7,0.6515,0.58,0.194,19,50,69,184,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,2282,2367,4649,547
4302,2011-07-03,3,0,7,3,0,0,0,3,0.68,0.6364,0.65,0.0896,8,25,33,184,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,2282,2367,4649,547
4303,2011-07-03,3,0,7,4,0,0,0,3,0.68,0.6364,0.65,0.0896,3,2,5,184,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,2282,2367,4649,547
4304,2011-07-03,3,0,7,5,0,0,0,3,0.62,0.5758,0.83,0.194,0,1,1,184,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,2282,2367,4649,547
4305,2011-07-03,3,0,7,6,0,0,0,2,0.62,0.5455,0.94,0.0896,0,3,3,184,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,2282,2367,4649,547
4306,2011-07-03,3,0,7,7,0,0,0,2,0.64,0.5758,0.89,0.194,3,22,25,184,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,2282,2367,4649,547
4307,2011-07-03,3,0,7,8,0,0,0,1,0.68,0.6364,0.79,0.2239,39,53,92,184,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,2282,2367,4649,547
4308,2011-07-03,3,0,7,9,0,0,0,1,0.7,0.6667,0.74,0.2537,82,99,181,184,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,2282,2367,4649,547
4309,2011-07-03,3,0,7,10,0,0,0,1,0.74,0.697,0.66,0.1642,131,133,264,184,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,2282,2367,4649,547
4310,2011-07-03,3,0,7,11,0,0,0,1,0.76,0.7121,0.62,0.1045,215,175,390,184,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,2282,2367,4649,547
4311,2011-07-03,3,0,7,12,0,0,0,1,0.8,0.7576,0.55,0.1045,198,206,404,184,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,2282,2367,4649,547
4312,2011-07-03,3,0,7,13,0,0,0,1,0.8,0.7727,0.59,0.2239,248,173,421,184,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,2282,2367,4649,547
4313,2011-07-03,3,0,7,14,0,0,0,1,0.82,0.7879,0.56,0.2537,225,150,375,184,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,2282,2367,4649,547
4314,2011-07-03,3,0,7,15,0,0,0,1,0.84,0.803,0.53,0.2985,194,182,376,184,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,2282,2367,4649,547
4315,2011-07-03,3,0,7,16,0,0,0,1,0.84,0.803,0.53,0.2985,195,219,414,184,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,2282,2367,4649,547
4316,2011-07-03,3,0,7,17,0,0,0,3,0.8,0.7424,0.49,0.8507,181,177,358,184,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,2282,2367,4649,547
4317,2011-07-03,3,0,7,18,0,0,0,3,0.8,0.7424,0.49,0.8507,74,107,181,184,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,2282,2367,4649,547
4318,2011-07-03,3,0,7,19,0,0,0,2,0.66,0.6061,0.83,0.194,100,83,183,184,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,2282,2367,4649,547
4319,2011-07-03,3,0,7,20,0,0,0,3,0.66,0.6061,0.83,0.0,83,93,176,184,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,2282,2367,4649,547
4320,2011-07-03,3,0,7,21,0,0,0,2,0.66,0.6061,0.83,0.1642,75,92,167,184,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,2282,2367,4649,547
4321,2011-07-03,3,0,7,22,0,0,0,2,0.66,0.6061,0.78,0.1045,69,93,162,184,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,2282,2367,4649,547
4322,2011-07-03,3,0,7,23,0,0,0,1,0.64,0.5758,0.83,0.1642,70,77,147,184,3,0,7,0,0,0,2,0.716667,0.668575,0.6825,0.228858,2282,2367,4649,547
4323,2011-07-04,3,0,7,0,1,1,0,1,0.64,0.5758,0.83,0.1343,63,77,140,185,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.0814792,3065,2978,6043,546
4324,2011-07-04,3,0,7,1,1,1,0,1,0.64,0.5758,0.83,0.0896,43,76,119,185,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.0814792,3065,2978,6043,546
4325,2011-07-04,3,0,7,2,1,1,0,1,0.64,0.5758,0.83,0.0,33,30,63,185,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.0814792,3065,2978,6043,546
4326,2011-07-04,3,0,7,3,1,1,0,1,0.64,0.5909,0.78,0.0,13,13,26,185,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.0814792,3065,2978,6043,546
4327,2011-07-04,3,0,7,4,1,1,0,2,0.66,0.6061,0.78,0.0896,8,4,12,185,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.0814792,3065,2978,6043,546
4328,2011-07-04,3,0,7,5,1,1,0,2,0.64,0.5758,0.83,0.1343,1,3,4,185,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.0814792,3065,2978,6043,546
4329,2011-07-04,3,0,7,6,1,1,0,1,0.64,0.5758,0.89,0.1642,5,11,16,185,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.0814792,3065,2978,6043,546
4330,2011-07-04,3,0,7,7,1,1,0,1,0.66,0.6061,0.83,0.1343,17,19,36,185,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.0814792,3065,2978,6043,546
4331,2011-07-04,3,0,7,8,1,1,0,1,0.7,0.6667,0.74,0.1045,42,44,86,185,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.0814792,3065,2978,6043,546
4332,2011-07-04,3,0,7,9,1,1,0,2,0.72,0.6818,0.66,0.0896,142,96,238,185,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.0814792,3065,2978,6043,546
4333,2011-07-04,3,0,7,10,1,1,0,2,0.76,0.697,0.55,0.0896,166,114,280,185,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.0814792,3065,2978,6043,546
4334,2011-07-04,3,0,7,11,1,1,0,2,0.76,0.697,0.55,0.0896,177,172,349,185,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.0814792,3065,2978,6043,546
4335,2011-07-04,3,0,7,12,1,1,0,2,0.78,0.7121,0.52,0.0,237,210,447,185,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.0814792,3065,2978,6043,546
4336,2011-07-04,3,0,7,13,1,1,0,2,0.78,0.7121,0.49,0.0,242,181,423,185,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.0814792,3065,2978,6043,546
4337,2011-07-04,3,0,7,14,1,1,0,1,0.8,0.7273,0.46,0.0,235,173,408,185,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.0814792,3065,2978,6043,546
4338,2011-07-04,3,0,7,15,1,1,0,1,0.82,0.7424,0.43,0.0896,224,184,408,185,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.0814792,3065,2978,6043,546
4339,2011-07-04,3,0,7,16,1,1,0,1,0.82,0.7424,0.41,0.0,236,216,452,185,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.0814792,3065,2978,6043,546
4340,2011-07-04,3,0,7,17,1,1,0,1,0.8,0.7273,0.46,0.0,240,196,436,185,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.0814792,3065,2978,6043,546
4341,2011-07-04,3,0,7,18,1,1,0,1,0.8,0.7273,0.46,0.1343,222,196,418,185,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.0814792,3065,2978,6043,546
4342,2011-07-04,3,0,7,19,1,1,0,2,0.78,0.7121,0.49,0.1642,170,205,375,185,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.0814792,3065,2978,6043,546
4343,2011-07-04,3,0,7,20,1,1,0,2,0.76,0.697,0.55,0.1045,195,191,386,185,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.0814792,3065,2978,6043,546
4344,2011-07-04,3,0,7,21,1,1,0,2,0.74,0.6818,0.62,0.1045,195,262,457,185,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.0814792,3065,2978,6043,546
4345,2011-07-04,3,0,7,22,1,1,0,2,0.74,0.6818,0.62,0.1343,115,211,326,185,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.0814792,3065,2978,6043,546
4346,2011-07-04,3,0,7,23,1,1,0,2,0.72,0.6818,0.7,0.1045,44,94,138,185,3,0,7,1,1,0,2,0.726667,0.665417,0.637917,0.0814792,3065,2978,6043,546
4347,2011-07-05,3,0,7,0,0,2,1,2,0.7,0.6515,0.65,0.1642,19,36,55,186,3,0,7,0,2,1,1,0.746667,0.696338,0.590417,0.126258,1031,3634,4665,545
4348,2011-07-05,3,0,7,1,0,2,1,1,0.7,0.6515,0.65,0.1045,15,24,39,186,3,0,7,0,2,1,1,0.746667,0.696338,0.590417,0.126258,1031,3634,4665,545
4349,2011-07-05,3,0,7,2,0,2,1,1,0.66,0.6212,0.74,0.0896,8,5,13,186,3,0,7,0,2,1,1,0.746667,0.696338,0.590417,0.126258,1031,3634,4665,545
4350,2011-07-05,3,0,7,3,0,2,1,1,0.66,0.6212,0.74,0.2239,1,7,8,186,3,0,7,0,2,1,1,0.746667,0.696338,0.590417,0.126258,1031,3634,4665,545
4351,2011-07-05,3,0,7,4,0,2,1,1,0.66,0.6212,0.69,0.1642,1,4,5,186,3,0,7,0,2,1,1,0.746667,0.696338,0.590417,0.126258,1031,3634,4665,545
4352,2011-07-05,3,0,7,5,0,2,1,1,0.66,0.6212,0.69,0.0,1,19,20,186,3,0,7,0,2,1,1,0.746667,0.696338,0.590417,0.126258,1031,3634,4665,545
4353,2011-07-05,3,0,7,6,0,2,1,1,0.66,0.6212,0.74,0.0896,3,91,94,186,3,0,7,0,2,1,1,0.746667,0.696338,0.590417,0.126258,1031,3634,4665,545
4354,2011-07-05,3,0,7,7,0,2,1,1,0.7,0.6515,0.65,0.0896,22,248,270,186,3,0,7,0,2,1,1,0.746667,0.696338,0.590417,0.126258,1031,3634,4665,545
4355,2011-07-05,3,0,7,8,0,2,1,1,0.72,0.6818,0.62,0.1343,41,391,432,186,3,0,7,0,2,1,1,0.746667,0.696338,0.590417,0.126258,1031,3634,4665,545
4356,2011-07-05,3,0,7,9,0,2,1,1,0.74,0.6818,0.58,0.1343,50,177,227,186,3,0,7,0,2,1,1,0.746667,0.696338,0.590417,0.126258,1031,3634,4665,545
4357,2011-07-05,3,0,7,10,0,2,1,1,0.76,0.697,0.52,0.1045,55,84,139,186,3,0,7,0,2,1,1,0.746667,0.696338,0.590417,0.126258,1031,3634,4665,545
4358,2011-07-05,3,0,7,11,0,2,1,1,0.78,0.697,0.46,0.1045,75,97,172,186,3,0,7,0,2,1,1,0.746667,0.696338,0.590417,0.126258,1031,3634,4665,545
4359,2011-07-05,3,0,7,12,0,2,1,1,0.8,0.7273,0.43,0.1045,71,130,201,186,3,0,7,0,2,1,1,0.746667,0.696338,0.590417,0.126258,1031,3634,4665,545
4360,2011-07-05,3,0,7,13,0,2,1,1,0.82,0.7424,0.43,0.1045,67,136,203,186,3,0,7,0,2,1,1,0.746667,0.696338,0.590417,0.126258,1031,3634,4665,545
4361,2011-07-05,3,0,7,14,0,2,1,1,0.8,0.7424,0.49,0.1642,66,112,178,186,3,0,7,0,2,1,1,0.746667,0.696338,0.590417,0.126258,1031,3634,4665,545
4362,2011-07-05,3,0,7,15,0,2,1,1,0.82,0.7424,0.43,0.0,51,111,162,186,3,0,7,0,2,1,1,0.746667,0.696338,0.590417,0.126258,1031,3634,4665,545
4363,2011-07-05,3,0,7,16,0,2,1,1,0.82,0.7576,0.46,0.1045,79,202,281,186,3,0,7,0,2,1,1,0.746667,0.696338,0.590417,0.126258,1031,3634,4665,545
4364,2011-07-05,3,0,7,17,0,2,1,1,0.82,0.7576,0.46,0.1045,79,466,545,186,3,0,7,0,2,1,1,0.746667,0.696338,0.590417,0.126258,1031,3634,4665,545
4365,2011-07-05,3,0,7,18,0,2,1,1,0.8,0.7576,0.55,0.1642,70,426,496,186,3,0,7,0,2,1,1,0.746667,0.696338,0.590417,0.126258,1031,3634,4665,545
4366,2011-07-05,3,0,7,19,0,2,1,1,0.8,0.7727,0.59,0.1343,71,297,368,186,3,0,7,0,2,1,1,0.746667,0.696338,0.590417,0.126258,1031,3634,4665,545
4367,2011-07-05,3,0,7,20,0,2,1,1,0.76,0.7273,0.66,0.1045,59,225,284,186,3,0,7,0,2,1,1,0.746667,0.696338,0.590417,0.126258,1031,3634,4665,545
4368,2011-07-05,3,0,7,21,0,2,1,1,0.78,0.7424,0.62,0.2537,77,168,245,186,3,0,7,0,2,1,1,0.746667,0.696338,0.590417,0.126258,1031,3634,4665,545
4369,2011-07-05,3,0,7,22,0,2,1,1,0.76,0.7273,0.66,0.2239,31,124,155,186,3,0,7,0,2,1,1,0.746667,0.696338,0.590417,0.126258,1031,3634,4665,545
4370,2011-07-05,3,0,7,23,0,2,1,1,0.74,0.697,0.66,0.1642,19,54,73,186,3,0,7,0,2,1,1,0.746667,0.696338,0.590417,0.126258,1031,3634,4665,545
4371,2011-07-06,3,0,7,0,0,3,1,1,0.72,0.697,0.74,0.194,11,26,37,187,3,0,7,0,3,1,1,0.72,0.685633,0.743333,0.149883,784,3845,4629,544
4372,2011-07-06,3,0,7,1,0,3,1,1,0.7,0.6667,0.74,0.1343,4,11,15,187,3,0,7,0,3,1,1,0.72,0.685633,0.743333,0.149883,784,3845,4629,544
4373,2011-07-06,3,0,7,2,0,3,1,1,0.7,0.6667,0.79,0.0896,1,4,5,187,3,0,7,0,3,1,1,0.72,0.685633,0.743333,0.149883,784,3845,4629,544
4374,2011-07-06,3,0,7,3,0,3,1,1,0.7,0.6667,0.79,0.0,0,6,6,187,3,0,7,0,3,1,1,0.72,0.685633,0.743333,0.149883,784,3845,4629,544
4375,2011-07-06,3,0,7,4,0,3,1,2,0.68,0.6364,0.83,0.0896,0,6,6,187,3,0,7,0,3,1,1,0.72,0.685633,0.743333,0.149883,784,3845,4629,544
4376,2011-07-06,3,0,7,5,0,3,1,1,0.68,0.6364,0.83,0.0896,5,30,35,187,3,0,7,0,3,1,1,0.72,0.685633,0.743333,0.149883,784,3845,4629,544
4377,2011-07-06,3,0,7,6,0,3,1,1,0.7,0.6667,0.79,0.0896,9,112,121,187,3,0,7,0,3,1,1,0.72,0.685633,0.743333,0.149883,784,3845,4629,544
4378,2011-07-06,3,0,7,7,0,3,1,2,0.72,0.697,0.79,0.0,24,288,312,187,3,0,7,0,3,1,1,0.72,0.685633,0.743333,0.149883,784,3845,4629,544
4379,2011-07-06,3,0,7,8,0,3,1,2,0.72,0.697,0.74,0.1045,31,397,428,187,3,0,7,0,3,1,1,0.72,0.685633,0.743333,0.149883,784,3845,4629,544
4380,2011-07-06,3,0,7,9,0,3,1,3,0.7,0.6667,0.79,0.194,31,158,189,187,3,0,7,0,3,1,1,0.72,0.685633,0.743333,0.149883,784,3845,4629,544
4381,2011-07-06,3,0,7,10,0,3,1,3,0.7,0.6667,0.79,0.0896,13,30,43,187,3,0,7,0,3,1,1,0.72,0.685633,0.743333,0.149883,784,3845,4629,544
4382,2011-07-06,3,0,7,11,0,3,1,2,0.72,0.697,0.74,0.0,24,103,127,187,3,0,7,0,3,1,1,0.72,0.685633,0.743333,0.149883,784,3845,4629,544
4383,2011-07-06,3,0,7,12,0,3,1,2,0.74,0.697,0.66,0.0896,38,114,152,187,3,0,7,0,3,1,1,0.72,0.685633,0.743333,0.149883,784,3845,4629,544
4384,2011-07-06,3,0,7,13,0,3,1,2,0.74,0.697,0.7,0.1045,33,107,140,187,3,0,7,0,3,1,1,0.72,0.685633,0.743333,0.149883,784,3845,4629,544
4385,2011-07-06,3,0,7,14,0,3,1,1,0.76,0.7273,0.66,0.2836,50,113,163,187,3,0,7,0,3,1,1,0.72,0.685633,0.743333,0.149883,784,3845,4629,544
4386,2011-07-06,3,0,7,15,0,3,1,1,0.76,0.7273,0.7,0.2836,55,130,185,187,3,0,7,0,3,1,1,0.72,0.685633,0.743333,0.149883,784,3845,4629,544
4387,2011-07-06,3,0,7,16,0,3,1,1,0.76,0.7273,0.7,0.2537,57,218,275,187,3,0,7,0,3,1,1,0.72,0.685633,0.743333,0.149883,784,3845,4629,544
4388,2011-07-06,3,0,7,17,0,3,1,1,0.78,0.7424,0.59,0.2239,79,517,596,187,3,0,7,0,3,1,1,0.72,0.685633,0.743333,0.149883,784,3845,4629,544
4389,2011-07-06,3,0,7,18,0,3,1,1,0.76,0.7121,0.62,0.194,77,486,563,187,3,0,7,0,3,1,1,0.72,0.685633,0.743333,0.149883,784,3845,4629,544
4390,2011-07-06,3,0,7,19,0,3,1,1,0.74,0.697,0.7,0.2239,71,323,394,187,3,0,7,0,3,1,1,0.72,0.685633,0.743333,0.149883,784,3845,4629,544
4391,2011-07-06,3,0,7,20,0,3,1,1,0.72,0.697,0.74,0.2537,55,257,312,187,3,0,7,0,3,1,1,0.72,0.685633,0.743333,0.149883,784,3845,4629,544
4392,2011-07-06,3,0,7,21,0,3,1,1,0.7,0.6667,0.79,0.194,66,175,241,187,3,0,7,0,3,1,1,0.72,0.685633,0.743333,0.149883,784,3845,4629,544
4393,2011-07-06,3,0,7,22,0,3,1,1,0.7,0.6667,0.79,0.194,30,156,186,187,3,0,7,0,3,1,1,0.72,0.685633,0.743333,0.149883,784,3845,4629,544
4394,2011-07-06,3,0,7,23,0,3,1,1,0.68,0.6364,0.83,0.2239,20,78,98,187,3,0,7,0,3,1,1,0.72,0.685633,0.743333,0.149883,784,3845,4629,544
4395,2011-07-07,3,0,7,0,0,4,1,1,0.66,0.5909,0.89,0.1343,6,29,35,188,3,0,7,0,4,1,1,0.75,0.686871,0.65125,0.1592,754,3838,4592,543
4396,2011-07-07,3,0,7,1,0,4,1,1,0.66,0.5909,0.89,0.194,2,14,16,188,3,0,7,0,4,1,1,0.75,0.686871,0.65125,0.1592,754,3838,4592,543
4397,2011-07-07,3,0,7,2,0,4,1,1,0.66,0.5909,0.89,0.194,1,7,8,188,3,0,7,0,4,1,1,0.75,0.686871,0.65125,0.1592,754,3838,4592,543
4398,2011-07-07,3,0,7,3,0,4,1,1,0.64,0.5606,0.94,0.1045,2,2,4,188,3,0,7,0,4,1,1,0.75,0.686871,0.65125,0.1592,754,3838,4592,543
4399,2011-07-07,3,0,7,4,0,4,1,1,0.64,0.5758,0.89,0.1045,0,4,4,188,3,0,7,0,4,1,1,0.75,0.686871,0.65125,0.1592,754,3838,4592,543
4400,2011-07-07,3,0,7,5,0,4,1,1,0.64,0.5758,0.89,0.1045,2,30,32,188,3,0,7,0,4,1,1,0.75,0.686871,0.65125,0.1592,754,3838,4592,543
4401,2011-07-07,3,0,7,6,0,4,1,2,0.64,0.5758,0.89,0.1343,11,107,118,188,3,0,7,0,4,1,1,0.75,0.686871,0.65125,0.1592,754,3838,4592,543
4402,2011-07-07,3,0,7,7,0,4,1,2,0.66,0.5909,0.89,0.1045,13,279,292,188,3,0,7,0,4,1,1,0.75,0.686871,0.65125,0.1592,754,3838,4592,543
4403,2011-07-07,3,0,7,8,0,4,1,2,0.7,0.6667,0.79,0.194,28,415,443,188,3,0,7,0,4,1,1,0.75,0.686871,0.65125,0.1592,754,3838,4592,543
4404,2011-07-07,3,0,7,9,0,4,1,1,0.74,0.697,0.7,0.1642,25,154,179,188,3,0,7,0,4,1,1,0.75,0.686871,0.65125,0.1592,754,3838,4592,543
4405,2011-07-07,3,0,7,10,0,4,1,1,0.78,0.7424,0.62,0.0,29,72,101,188,3,0,7,0,4,1,1,0.75,0.686871,0.65125,0.1592,754,3838,4592,543
4406,2011-07-07,3,0,7,11,0,4,1,1,0.82,0.7727,0.52,0.1343,30,112,142,188,3,0,7,0,4,1,1,0.75,0.686871,0.65125,0.1592,754,3838,4592,543
4407,2011-07-07,3,0,7,12,0,4,1,1,0.84,0.7727,0.41,0.0,32,139,171,188,3,0,7,0,4,1,1,0.75,0.686871,0.65125,0.1592,754,3838,4592,543
4408,2011-07-07,3,0,7,13,0,4,1,1,0.86,0.7879,0.41,0.0,48,107,155,188,3,0,7,0,4,1,1,0.75,0.686871,0.65125,0.1592,754,3838,4592,543
4409,2011-07-07,3,0,7,14,0,4,1,1,0.86,0.7879,0.41,0.2537,39,121,160,188,3,0,7,0,4,1,1,0.75,0.686871,0.65125,0.1592,754,3838,4592,543
4410,2011-07-07,3,0,7,15,0,4,1,1,0.86,0.7879,0.41,0.2537,47,119,166,188,3,0,7,0,4,1,1,0.75,0.686871,0.65125,0.1592,754,3838,4592,543
